gene_ids,Malignant,MG/Mp,ILC/gdT,CD4,Oligodendrocytes,Treg,CD8,DC,etc.,Neutrophils
ENSG00000120949,0.019032186,0.004147928,0.062239952,0.002961125,0.00183084,0.42082557,0.004605714,0.23634239,0.12825161,0.13385203
ENSG00000028137,0.12475749,1.1229516,0.85610574,0.76534903,0.033857003,1.8354092,0.66324073,0.55756134,0.29493415,3.1522315
ENSG00000048707,1.8751247,0.17920516,0.10771484,0.10806792,0.25543138,1.4254547,0.093628235,0.36278972,0.23133342,0.25321606
ENSG00000162496,0.081556685,0.23541327,0.46038544,0.21764553,0.008444545,0.021782193,0.08871708,0.449396,0.011841553,0.048774198
ENSG00000272482,0.16445157,0.008048016,0.22748579,0.010372589,0.004217235,0.26107636,0.019449823,0.29322007,0.2893826,0.32035503
ENSG00000162494,0.38835302,0.030463388,0.35216087,0.2100751,0.1565918,0.7562198,0.4107231,0.5085324,0.44476953,0.78466916
ENSG00000162493,0.15174904,0.27457878,0.057171278,0.0025585857,0.02272415,2.64621,0.004334579,0.33045205,0.043283455,0.049286306
ENSG00000116731,3.9877193,0.35457057,0.52396303,0.51110667,0.65810037,1.3714571,0.49198416,0.3834857,0.4009298,0.42051739
ENSG00000189337,0.41444713,0.0017292949,0.0061560846,0.0023207543,0.6012257,0.0526506,0.0024744442,0.052296948,0.017461943,0.010203192
ENSG00000175147,0.02928461,0.0053412877,0.011002987,0.0022026096,0.0052468423,0.09506208,0.0030069393,0.13430364,0.05361759,0.022682382
ENSG00000171729,0.035836343,0.12042167,0.009950518,0.001707777,0.005550836,0.021815974,0.0033365688,0.13974555,0.035131104,0.043338694
ENSG00000204464,0.0064143306,0.0014442252,0.008911599,0.0022840046,0.0013428715,0.061930846,0.002862426,0.04153391,0.03553037,0.020146279
ENSG00000142621,0.0059128953,0.053485394,0.006903024,0.0029470413,0.0027171834,0.01977506,0.0037831597,0.10596351,0.02529962,0.008661394
ENSG00000233485,0.14355586,0.015098943,0.24136373,0.012350086,0.0043323585,0.40895212,0.0331013,0.54053724,0.3231538,0.35235825
ENSG00000228140,0.2152808,0.007230737,0.23845062,0.028430045,0.016725378,0.62972146,0.08872336,0.5434601,0.37775388,0.4471044
ENSG00000142634,0.04030886,0.38177362,0.7970114,0.32192424,0.01614683,0.4494545,0.21169542,0.18996817,0.14963241,1.0002985
ENSG00000162438,0.0064838156,0.0045952373,0.01786635,0.0033668196,0.0012959773,0.070524134,0.0032991779,0.07430812,0.03719037,0.026172252
ENSG00000142615,0.35698065,0.017965877,0.36795557,0.10730112,0.039572142,0.5546397,0.14149582,0.50683814,0.44714922,0.52102864
ENSG00000215704,1.1930833,0.008214551,0.43382573,0.1290417,0.030221894,0.5977069,0.21456486,0.5532986,0.41552466,0.40087453
ENSG00000132906,0.037120204,0.037172843,0.070157684,0.025819615,0.040626712,0.037753012,0.02350976,0.069386065,0.063398376,0.20344438
ENSG00000116138,0.091445625,0.028021902,0.014455216,0.026562186,0.15540057,0.08860537,0.040106148,0.08818968,0.06606774,0.074048705
ENSG00000116771,0.013979683,0.020720117,0.009227228,0.015168372,0.0019339324,0.05636103,0.005906578,0.08031066,0.015512487,0.00991422
ENSG00000237301,0.061796956,0.00294377,0.08881159,0.005903999,0.008418798,0.4261405,0.0124470815,0.39171278,0.29503104,0.1839916
ENSG00000197312,0.119800314,0.077700526,0.038685072,0.043617453,0.08850745,0.1483591,0.052218113,0.1564408,0.06832934,0.16300172
ENSG00000271742,0.37893942,0.014851352,0.30775633,0.116197504,0.038235676,0.47700593,0.21536542,0.4591814,0.52671933,0.509825
ENSG00000116786,0.078705624,0.14156052,0.0259317,0.02779011,0.07564635,0.047971863,0.03630595,0.1999685,0.023032576,0.18504335
ENSG00000237938,0.008526301,0.0015523031,0.025338084,0.0044308566,0.0016817052,0.13812457,0.0047132904,0.13085009,0.085016556,0.05681392
ENSG00000162461,0.03850185,0.0063340254,0.045969974,0.0039192075,0.0038972856,0.25940487,0.006726907,0.2631712,0.15398458,0.11956122
ENSG00000162458,0.13522333,0.0024244946,0.011390543,0.005901289,0.0040650596,0.047655597,0.0036135835,0.024892025,0.028385798,0.036303516
ENSG00000233954,0.041525595,0.014725875,0.019454215,0.023865543,0.011267337,0.11539028,0.004546799,0.012863434,0.027715327,0.02528519
ENSG00000179743,0.18023434,0.14533159,0.0811549,0.05518451,0.25941318,0.15218233,0.04155666,0.039156053,0.08869807,0.09761606
ENSG00000065526,0.5852276,0.45488945,0.18173034,0.21664035,0.76741874,0.27220553,0.29957122,0.51091176,0.24797997,0.516918
ENSG00000116809,0.059899103,0.027583212,0.041014,0.020732168,0.10711612,0.051513124,0.027601419,0.05883598,0.07920736,0.078455746
ENSG00000183888,0.5556592,0.11405911,0.42791444,0.33392945,0.40164465,0.9282057,0.23771794,0.6208702,0.25173894,0.2120513
ENSG00000173641,0.014178203,0.0025372047,0.03181237,0.004168084,0.006962936,0.22767854,0.004441846,0.20035139,0.09861462,0.080127284
ENSG00000185519,0.0043430654,0.0006082381,0.006052191,0.0020324981,0.15045518,0.024010433,0.0024052793,0.02569508,0.018764755,0.0094952565
ENSG00000142627,0.015586229,0.015040946,0.0055696107,0.0017462464,0.0013323373,0.0248362,0.0021240683,0.027552858,0.0157106,0.009001601
ENSG00000142632,0.0060347077,0.0045934664,0.020859398,0.0058339806,0.0010817465,0.037783727,0.010870616,0.02361956,0.02279827,0.024206895
ENSG00000132881,0.019622993,0.0021958712,0.016985903,0.005931554,0.002828245,0.2002913,0.008723736,0.10513823,0.06320725,0.039288055
ENSG00000037637,0.09068001,0.064453125,0.03677939,0.048162695,0.08512668,0.10448317,0.054166462,0.11366176,0.02749573,0.124561995
ENSG00000055070,0.19091208,0.12683375,0.15727341,0.14037655,0.16616374,0.24840312,0.15229855,0.078316465,0.09476973,0.25218695
ENSG00000187144,0.022388604,0.0027512638,0.043668002,0.0039192634,0.004328051,0.32083875,0.007922965,0.1842637,0.10628602,0.09374947
ENSG00000157191,0.16996086,0.15151542,0.10744868,0.20626754,0.08251946,0.34327963,0.1679994,0.17416872,0.07822528,0.21395507
ENSG00000226029,0.006655335,0.004862228,0.013224182,0.0072091813,0.0033279632,0.102122515,0.007821723,0.097802185,0.054304957,0.03845942
ENSG00000261135,0.020095399,0.008890101,0.010669418,0.006038304,0.03336634,0.043154847,0.006490531,0.013641287,0.017923934,0.010034135
ENSG00000233421,0.8888037,0.04373046,0.4720719,0.24967322,0.19233577,0.8165588,0.3755014,0.76993644,0.38305828,0.51741856
ENSG00000219481,0.15271302,0.022259224,0.01733572,0.0051874085,0.075117216,0.020942712,0.0024684235,0.09676552,0.022962453,0.008828424
ENSG00000058453,0.03724848,0.047091488,0.022167291,0.010468734,0.022159599,0.042208713,0.03119748,0.10742542,0.015239799,0.02488105
ENSG00000228549,0.3425358,0.013758926,0.47227794,0.19762868,0.07881281,0.687047,0.2077182,0.65438336,0.37016904,0.50850004
ENSG00000238142,0.029741975,0.03470446,0.012784825,0.004221216,0.004740653,0.020850264,0.01346413,0.039733242,0.025158072,0.11589124
ENSG00000272426,0.022447964,0.006976562,0.021979274,0.015515229,0.024432862,0.078621544,0.012717677,0.08469145,0.031144839,0.020988766
ENSG00000226526,0.3798787,0.010470228,0.26753893,0.09339,0.027452618,0.4228111,0.1911678,0.59358186,0.31289616,0.4033675
ENSG00000159363,0.075966895,0.032497004,0.008503645,0.011048017,0.050013762,0.035380445,0.018202564,0.06570328,0.023811236,0.056582652
ENSG00000117118,0.2945628,0.19506404,0.10181598,0.16588518,0.33826205,0.201042,0.1608226,0.59714925,0.044899117,0.3872062
ENSG00000117115,0.006324022,1.0528669,0.13805838,0.001924171,0.67977035,0.021034993,0.0084077595,1.8573804,0.025410369,0.050429534
ENSG00000142623,0.29167253,0.012067625,0.22223295,0.026858794,0.010509045,0.3408846,0.05296984,0.32147318,0.33203104,0.49376354
ENSG00000159339,0.018722786,0.0010099496,0.044821173,0.008945704,0.0015587853,0.22103529,0.13574462,0.16056027,0.12308726,0.43615103
ENSG00000276747,0.27251223,0.025779177,0.50568765,0.19918038,0.11487147,0.5848841,0.29699185,0.70526344,0.65695214,0.3157157
ENSG00000227751,0.3071671,0.01164859,0.2713811,0.06719329,0.018452456,0.62442577,0.11879196,0.2699058,0.41016686,0.47845
ENSG00000179051,0.30148864,0.50133616,0.116535336,0.06013557,0.066868365,0.07234438,0.068128094,0.32117504,0.05886172,0.27788317
ENSG00000074964,0.022227122,0.07875682,0.009421533,0.0019133769,0.007753944,0.021691192,0.003699156,0.10768943,0.020377189,0.060447354
ENSG00000117154,0.012597279,0.11624455,0.03807969,0.0017834632,0.0057854066,0.024604445,0.0021354123,0.61145544,0.016563013,0.011810542
ENSG00000159423,0.1285244,0.0025989357,0.17392957,0.010343695,0.00938816,0.526963,0.022421055,0.5285277,0.27215904,0.43484917
ENSG00000169991,0.036342204,0.008205613,0.06704599,0.055501856,0.046785917,0.020060295,0.05596534,0.019690225,0.013626735,0.023957185
ENSG00000127481,0.2713362,0.22488292,0.1594128,0.1494552,0.22224128,0.11678437,0.16496277,0.23087889,0.1064052,0.56319714
ENSG00000230424,0.022262273,0.015189996,0.018777883,0.007733169,0.013916749,0.031125747,0.01342021,0.022556398,0.02476141,0.049273655
ENSG00000127463,0.1617764,0.05131099,0.046623863,0.042664006,0.10500136,0.02441771,0.025498321,0.07822623,0.042126138,0.03016529
ENSG00000053372,0.24852628,0.05464279,0.061918568,0.0765259,0.07853144,0.058189042,0.049011983,0.03762148,0.030106336,0.09181178
ENSG00000162482,0.010212209,0.0013278777,0.018172769,0.003571497,0.00822759,0.1374726,0.004522861,0.11539376,0.093885034,0.04979592
ENSG00000053371,0.16241981,0.05602281,0.08194011,0.03415704,0.12137666,0.12726788,0.05127702,0.040914375,0.020352988,0.062938504
ENSG00000040487,0.031265553,0.019172179,0.0050819046,0.0068126884,0.040071953,0.016162971,0.0042020017,0.030309908,0.0123539185,0.036194175
ENSG00000077549,0.6236124,1.2508454,0.4777847,0.858866,0.48205593,0.80643237,0.84022146,1.292077,0.24505913,1.2274301
ENSG00000235185,0.006179457,0.0019068057,0.0122033795,0.0056415144,0.0014656421,0.07114966,0.012379125,0.039639298,0.0376014,0.023564914
ENSG00000173436,0.5691997,0.27083254,0.18331873,0.24196295,0.22198057,0.31908262,0.21824948,0.13109106,0.10815264,0.4154483
ENSG00000158747,0.045260362,0.05525315,0.03584787,0.033558182,0.003264576,0.021828966,0.026219826,0.06049565,0.028477408,0.009379272
ENSG00000162542,0.030456608,0.041849166,0.03755047,0.02781908,0.0020551141,0.08022648,0.045442488,0.05605288,0.014674181,0.029687243
ENSG00000169914,0.09126751,0.041623812,0.07654227,0.020803891,0.06009902,0.036264535,0.034868304,0.05501668,0.04539514,0.035135526
ENSG00000117215,0.003336272,0.008273473,0.009979572,0.0039232937,0.001542922,0.019489693,0.004684138,0.015207175,0.013608694,0.017029434
ENSG00000227066,0.0065534906,0.007545246,0.0067863325,0.001923901,0.0016607677,0.05024653,0.0023379526,0.045643907,0.024671374,0.016621893
ENSG00000187980,0.453003,0.029391624,0.545001,0.32287872,0.1543762,0.5240641,0.26985818,0.31818435,0.37661964,0.5089736
ENSG00000225986,0.24843708,0.0066223475,0.30618587,0.055552572,0.019933349,0.36519808,0.10690091,0.44099548,0.37405506,0.44652963
ENSG00000158816,0.3233781,0.05520407,0.5490382,0.35632616,0.28691915,0.7428401,0.38365388,0.5988372,0.53577906,0.8183783
ENSG00000236963,0.007692599,0.01666159,0.0618518,0.001969134,0.0017757079,0.076405935,0.00260828,0.38202193,0.028859708,0.023222351
ENSG00000226487,0.5124827,0.04946818,0.48164126,0.32143557,0.30662304,0.46651095,0.2830822,0.5697661,0.3014755,0.6532484
ENSG00000284743,0.5759324,0.17015207,0.41992474,0.30421132,0.3282537,0.4315729,0.30966997,0.76596206,0.4894388,0.7412231
ENSG00000162545,0.1980462,0.003454407,0.006589275,0.0052712383,2.1192257,0.030546123,0.0035903377,0.17944781,0.0643007,0.020477427
ENSG00000090432,0.047876034,0.026506681,0.022510096,0.0183189,0.04749809,0.017620979,0.018360015,0.035038985,0.011146891,0.05751241
ENSG00000158825,0.0060251364,0.0010737238,0.013577248,0.0021589969,0.0013162226,0.09860605,0.14474869,0.06834285,0.03776954,0.6555762
ENSG00000158828,0.13641863,0.032310385,0.014681331,0.017296743,0.117440514,0.077026516,0.016003983,0.028875234,0.021024073,0.047671568
ENSG00000117242,0.020512337,0.0040727924,0.02110385,0.004019076,0.0033312165,0.20128337,0.0045580873,0.12483364,0.06546959,0.039613713
ENSG00000244038,0.35240382,0.17988993,0.21545836,0.18214336,0.064817436,0.19085632,0.1426548,0.081187494,0.11271266,0.29386798
ENSG00000117245,0.040065087,0.006647797,0.08172027,0.005565636,0.0026502549,0.43954942,0.011221648,0.25896364,0.17486596,0.16541657
ENSG00000127483,1.3644898,0.71492445,0.73475385,0.602194,1.4589266,0.9751001,0.7017769,0.69047385,0.34407246,1.0083895
ENSG00000075151,0.9188782,0.28726465,0.0962639,0.1481276,0.6455159,0.24018528,0.12591751,0.7079013,0.09849876,0.6713716
ENSG00000117298,0.17112082,0.0059648603,0.040481478,0.062081233,0.13146737,0.023567023,0.06812509,0.015273875,0.052698184,0.40389344
ENSG00000231105,0.23835109,0.0035082863,0.38073388,0.043502364,0.014381448,0.86216193,0.0741521,0.382931,0.62717646,0.68793523
ENSG00000142794,0.043526962,0.0015936472,0.012849772,0.018017745,0.012621883,0.020958353,0.014657779,0.022453355,0.0151962135,0.037966765
ENSG00000162551,0.36800027,0.04191896,0.38471067,0.28585935,0.13762653,0.81884235,0.36378175,0.64369303,0.41749895,0.38403785
ENSG00000076864,0.024415325,0.00061635074,0.0042342134,0.0036890393,0.07184545,0.017949698,0.0018480053,0.013147099,0.012638789,0.007717048
ENSG00000090686,0.5425407,0.18939586,0.21395312,0.22117181,0.57160276,0.72976816,0.22227448,0.23940274,0.12426299,0.3861131
ENSG00000142798,0.03898516,0.0016945517,0.007324391,0.001978339,0.014222681,0.09242759,0.002885542,0.041905914,0.04245791,0.017772846
ENSG00000228397,0.052269064,0.005938298,0.14882092,0.010925673,0.00513635,0.3689585,0.028100299,0.35717762,0.2338798,0.2712001
ENSG00000070831,1.7951604,1.413396,1.6408617,1.9492106,1.6830359,1.7545556,1.6409271,0.9017388,0.6440658,3.5585675
ENSG00000271840,0.05935047,0.006034814,0.11862611,0.007341978,0.0050956453,0.3713186,0.0154924095,0.37340364,0.26976514,0.25460654
ENSG00000184677,0.09354242,0.055343382,0.07208133,0.07443949,0.054183904,0.07838973,0.06325714,0.08697122,0.059892975,0.09252822
ENSG00000173372,0.01375761,0.91639626,0.43299237,0.005001155,1.3719748,0.06663374,0.009663789,0.6743418,0.059319925,0.09558358
ENSG00000159189,0.014209736,0.83976185,0.39382786,0.0053723883,1.3257893,0.08242148,0.0056795073,0.64708155,0.04406449,0.05166789
ENSG00000173369,0.022035493,0.9174558,0.79711753,0.0050826925,1.6495879,0.10560399,0.0061014965,0.6438133,0.061500438,0.047370367
ENSG00000133216,0.059618797,0.041496564,0.0073828935,0.003684843,0.0924301,0.026513688,0.0042461767,0.10060408,0.01809457,0.08168795
ENSG00000227868,0.25891137,0.011204878,0.44889885,0.067976356,0.03189629,0.6959356,0.2268691,0.7355364,0.4240998,0.37469572
ENSG00000004487,0.30414882,0.09325373,0.078771904,0.102912985,0.13558571,0.06145443,0.08161348,0.07702234,0.03582432,0.1774829
ENSG00000240553,0.0071552307,0.0016395922,0.0107575,0.0031373524,0.0017738349,0.023453142,0.0043467786,0.104683585,0.039098006,0.011864388
ENSG00000169641,0.27178037,0.50821286,0.33694255,0.35996208,0.03345756,0.37262017,0.27595928,0.5681676,0.16514133,0.223877
ENSG00000261326,0.0334301,0.0022644885,0.008339122,0.0036864714,0.012749618,0.064449064,0.007058959,0.03513713,0.029052988,0.01780223
ENSG00000284726,0.012789829,0.0015904352,0.014208607,0.002509631,0.0016398672,0.077939466,0.0045913924,0.059713498,0.03626062,0.019797442
ENSG00000125944,1.103342,0.41334903,0.494827,0.4011971,0.7510726,0.4195927,0.38655853,0.364017,0.17839858,0.8265997
ENSG00000125945,0.037634872,0.006519722,0.014338279,0.012927644,0.034921627,0.03527984,0.018970374,0.011681509,0.013734855,0.013665677
ENSG00000249087,0.054954413,0.005902652,0.01139795,0.005198723,0.014893672,0.076605126,0.0049285837,0.050350107,0.09136864,0.01694155
ENSG00000204219,0.09480077,0.0010622046,0.06037106,0.040554006,0.00548879,0.49949065,0.005816226,0.31111577,0.11922341,0.13994578
ENSG00000088280,0.105007924,0.0017091379,0.12152032,0.005797876,0.008819468,0.54121417,0.008408449,0.41792527,0.30209088,0.1768987
ENSG00000007968,0.39680514,0.04526888,0.43649998,0.40092096,0.2267157,0.6003171,0.38837066,0.46699485,0.62720317,0.49576047
ENSG00000117318,0.4369478,0.11307963,0.10023865,0.10737248,0.069646046,1.3268816,0.088918045,0.036741715,0.17542431,0.10346027
ENSG00000197880,0.037729908,0.0012290983,0.05303494,0.016372582,0.0043275845,0.40698856,0.008859035,0.28885242,0.14339624,0.13173686
ENSG00000142676,6.1742334,7.72972,9.354289,14.776812,2.6719234,9.866226,10.434124,2.210298,6.0733457,14.619441
ENSG00000011007,0.23951454,0.084088966,0.08543747,0.055235405,0.10507901,0.103262536,0.09208016,0.047610525,0.01671682,0.08313297
ENSG00000236810,0.043160647,0.0057254615,0.02662096,0.0065210983,0.017996414,0.035171118,0.0137150185,0.021859977,0.02702802,0.009611052
ENSG00000057757,0.3114164,0.1141193,0.3159838,0.28402317,0.46749064,0.17391837,0.24312675,0.034064814,0.15476936,0.13457187
ENSG00000011009,0.08567235,0.045618843,0.054417603,0.053285815,0.018222172,0.07735216,0.057206813,0.057116404,0.04481584,0.114702314
ENSG00000117308,0.07545607,0.05037216,0.04249274,0.010544279,0.01649338,0.035914674,0.0072026555,0.07129172,0.024242697,0.015678648
ENSG00000117305,0.13872278,0.057300903,0.038378432,0.023015974,0.057812046,0.051010042,0.022076134,0.13760602,0.042479042,0.084946364
ENSG00000179163,0.035171986,0.20421593,0.07044962,0.01589525,0.020719374,0.01943264,0.016880095,0.09106033,0.021627381,0.06601951
ENSG00000188822,0.011789163,0.0057813316,0.030710075,0.0067653516,0.0025579866,0.24704286,0.008077134,0.16327122,0.100997835,0.10571136
ENSG00000189266,0.36412486,0.5919878,0.49279162,0.5286175,0.30532947,0.6159752,0.47905055,0.3703388,0.20221598,0.721922
ENSG00000188529,1.2998941,0.78276664,0.62209296,0.6304853,0.5464411,0.4727784,0.5536565,0.24093492,0.36682048,0.49606153
ENSG00000142661,0.3213001,0.12104154,0.41876215,0.5211642,0.3275972,0.77067125,0.30578893,0.88292253,0.49624565,0.49788153
ENSG00000142677,0.33551705,0.057363603,0.3014156,0.29593003,0.168828,0.38465875,0.28724784,0.5610015,0.55013305,0.57681996
ENSG00000185436,0.004344597,0.15290639,0.017592154,0.0037833662,0.008744873,0.031191846,0.010535863,0.32283708,0.02316182,0.011979019
ENSG00000230023,0.13356441,0.005166598,0.20989251,0.012184426,0.0035947082,0.44508436,0.017469108,0.5728918,0.37487623,0.27894023
ENSG00000158055,0.35719404,0.024466684,0.47914004,0.21983895,0.09746555,0.6710145,0.25854403,0.33091345,0.49365065,0.44898024
ENSG00000001460,0.011687174,0.0231664,0.030997533,0.011190459,0.056293376,0.037050534,0.012567236,0.04352028,0.014920667,0.012941684
ENSG00000001461,0.051846962,0.025066182,0.07509059,0.09798741,0.8047757,0.054078918,0.09866502,0.063231885,0.04407708,0.018602531
ENSG00000117602,0.045395125,0.062500834,0.106281206,0.6416072,0.08306832,0.50486267,0.36331016,0.037152294,0.19270031,0.087400116
ENSG00000264443,0.0060731093,0.009114436,0.0069894195,0.08347735,0.0050667785,0.02650443,0.046016686,0.011180095,0.019067112,0.008988842
ENSG00000184454,0.019535646,0.005550354,0.008897592,0.006327681,0.009238195,0.13317549,0.0038618534,0.08541242,0.035167005,0.02561889
ENSG00000133226,1.1453028,1.1209553,1.4384238,1.4723686,1.4385324,1.4763534,1.2348793,0.7369211,1.0318905,1.3517289
ENSG00000284699,0.013276923,0.0014975645,0.044935606,0.003889279,0.0031791062,0.47545195,0.0056937006,0.1945683,0.12905006,0.09144368
ENSG00000169504,0.5815198,0.09188698,0.016048837,0.0029089865,2.1653688,0.07763218,0.013674307,0.16188736,0.17351669,0.20488039
ENSG00000020633,0.03669658,0.11196912,1.1450356,1.3116189,0.0071192607,1.1072168,1.370401,0.060699545,0.49537045,0.0720746
ENSG00000233755,0.26556462,0.0046320716,0.33216503,0.058162276,0.029631639,0.6446394,0.19356143,0.50248575,0.39174882,0.38315183
ENSG00000117614,0.52025074,0.41393113,0.45089155,0.6574636,0.32817098,0.8363029,0.45685878,0.1622927,0.38088238,0.9596291
ENSG00000284657,0.4379893,0.09537351,0.47986913,0.37052882,0.29930913,0.7354079,0.40955108,0.5673637,0.4585897,0.4568058
